OBJECTID,MUID,SEQN,SNAM,S5ID,CMPPCT,NLAYERS,HYDGRP,SOL_ZMX,ANION_EXCL,SOL_CRK,TEXTURE,SOL_Z1,SOL_BD1,SOL_AWC1,SOL_K1,SOL_CBN1,CLAY1,SILT1,SAND1,ROCK1,SOL_ALB1,USLE_K1,SOL_EC1,SOL_Z2,SOL_BD2,SOL_AWC2,SOL_K2,SOL_CBN2,CLAY2,SILT2,SAND2,ROCK2,SOL_ALB2,USLE_K2,SOL_EC2,SOL_Z3,SOL_BD3,SOL_AWC3,SOL_K3,SOL_CBN3,CLAY3,SILT3,SAND3,ROCK3,SOL_ALB3,USLE_K3,SOL_EC3,SOL_Z4,SOL_BD4,SOL_AWC4,SOL_K4,SOL_CBN4,CLAY4,SILT4,SAND4,ROCK4,SOL_ALB4,USLE_K4,SOL_EC4,SOL_Z5,SOL_BD5,SOL_AWC5,SOL_K5,SOL_CBN5,CLAY5,SILT5,SAND5,ROCK5,SOL_ALB5,USLE_K5,SOL_EC5,SOL_Z6,SOL_BD6,SOL_AWC6,SOL_K6,SOL_CBN6,CLAY6,SILT6,SAND6,ROCK6,SOL_ALB6,USLE_K6,SOL_EC6,SOL_Z7,SOL_BD7,SOL_AWC7,SOL_K7,SOL_CBN7,CLAY7,SILT7,SAND7,ROCK7,SOL_ALB7,USLE_K7,SOL_EC7,SOL_Z8,SOL_BD8,SOL_AWC8,SOL_K8,SOL_CBN8,CLAY8,SILT8,SAND8,ROCK8,SOL_ALB8,USLE_K8,SOL_EC8,SOL_Z9,SOL_BD9,SOL_AWC9,SOL_K9,SOL_CBN9,CLAY9,SILT9,SAND9,ROCK9,SOL_ALB9,USLE_K9,SOL_EC9,SOL_Z10,SOL_BD10,SOL_AWC10,SOL_K10,SOL_CBN10,CLAY10,SILT10,SAND10,ROCK10,SOL_ALB10,USLE_K10,SOL_EC10,SOL_CAL1,SOL_CAL2,SOL_CAL3,SOL_CAL4,SOL_CAL5,SOL_CAL6,SOL_CAL7,SOL_CAL8,SOL_CAL9,SOL_CAL10,SOL_PH1,SOL_PH2,SOL_PH3,SOL_PH4,SOL_PH5,SOL_PH6,SOL_PH7,SOL_PH8,SOL_PH9,SOL_PH10
180,VT091,6,CHARLTON,CT0002,6,3,B,1651,0.5,0.5,L-FSL-GR--SL,203.2,1.13,0.16,72,2.03,7.5,45.18,47.32,9.36,0.01,0.24,0,660.4,1.52,0.12,150,0.68,5.5,34.3,60.2,20.26,0.06,0.24,0,1651,1.58,0.1,180,0.23,4.5,30.8,64.7,28.8,0.15,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,VT091,10,BLASDELL,NY0088,4,3,A,1524,0.5,0.5,CN--SIL-CNV-SIL-CNV-SIL,203.2,1.25,0.15,13,2.62,12,55.82,32.18,25.61,0.01,0.28,0,914.4,1.4,0.1,5,0.87,12,55.82,32.18,49.87,0.04,0.17,0,1524,1.55,0.08,4.1,0.29,12,55.82,32.18,55,0.13,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,VT091,12,KNICKERBOCKER,NY0304,3,5,A,1828.800049,0.5,0.5,FSL-FSL-LFS-S-GR--S,304.8,1.25,0.17,230,2.91,8.5,26.89,64.61,6.31,0.01,0.2,0,508,1.4,0.12,160,0.29,8.5,26.89,64.61,7.02,0.13,0.2,0,889,1.55,0.09,400,0.29,5,16.35,78.65,7.71,0.13,0.17,0,1346.2,1.55,0.04,400,0.29,5,1.48,93.52,7.71,0.13,0.17,0,1828.8,1.55,0.04,400,0.29,5,1.48,93.52,15.91,0.13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,VT091,13,OCCUM,NY0528,3,3,B,1346.199951,0.5,0.5,SIL-SL-GR--S,203.2,1.27,0.19,16,2.33,11.5,56.14,32.36,6.43,0.01,0.32,0,762,1.27,0.12,52,0.78,11.5,23.11,65.39,6.43,0.05,0.32,0,1346.2,1.5,0.04,450,0.26,3.5,1.5,95,26.62,0.14,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,VT091,18,PALMS,MI0023,2,3,A,1524,0.5,0.5,MUCK-MUCK-GR--SL,355.6,0.3,0.35,57,9.88,10,45,45,0,0.01,0.1,0,889,0.3,0.35,37,9.88,10,45,45,0,0.01,0.1,0,1524,1.6,0.13,50,3.29,19.5,14.91,65.59,13.11,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,VT093,13,CARLISLE,MI0020,2,1,A,1676.400024,0.5,0.5,MUCK,1676.4,0.3,0.35,17,9.88,10,45,45,1.18,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,VT093,15,HUDSON,NY0038,2,4,C,1828.800049,0.5,0.5,SICL-SIC-SIC-SIC,203.2,1.13,0.19,6.3,2.62,30,52.15,17.85,1.08,0.01,0.49,0,406.4,1.27,0.18,0.33,0.29,47.5,46.98,5.52,2.47,0.13,0.28,0,711.2,1.27,0.17,0.36,0.29,42.5,49.8,7.7,2.47,0.13,0.28,0,1828.8,1.27,0.15,0.22,0.29,47.5,46.98,5.52,2.47,0.13,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,VT093,17,TEEL,NY0076,1,3,B,1828.800049,0.5,0.5,SIL-VFSL-FSL,254,1.27,0.22,5.1,2.33,13,72.68,14.32,1.22,0.01,0.49,0,965.2,1.3,0.14,56,0.29,11.5,27.82,60.68,1.24,0.13,0.49,0,1828.8,1.4,0.12,190,0.29,6.5,27.48,66.03,9.84,0.13,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,VT094,1,KEARSARGE,NH0031,8,3,B,457.2000122,0.5,0.5,STV-SIL-SIL-UWB,101.6,1.1,0.11,5.4,0,13,56.26,30.74,40,0.23,0.28,0,431.8,1.35,0.15,8.8,0,11,56.46,32.54,12.32,0.23,0.37,0,457.2,2.5,0.01,600,0,5,25,70,98,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,VT094,4,CARDIGAN,NH0033,8,4,B,787.4000244,0.5,0.5,STV-SIL-SIL-SIL-UWB,101.6,1.1,0.11,5.4,0,13,56.26,30.74,40,0.23,0.28,0,558.8,1.3,0.15,6,0,13,56.26,30.74,11.92,0.23,0.37,0,762,1.6,0.14,7.9,0,10,57.09,32.91,19.59,0.23,0.37,0,787.4,2.5,0.01,140,0,5,25,70,98,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,VT094,8,DUTCHESS,VT0052,5,3,B,1651,0.5,0.5,SIL-SIL-CNV-FSL,101.6,1.1,0.19,54,3.2,7,58.99,34.01,6.55,0.01,0.32,0,660.4,1.4,0.14,28,0.29,7,58.99,34.01,19.91,0.13,0.37,0,1651,1.5,0.09,140,0.29,7,27.33,65.67,33.31,0.13,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,VT094,9,STISSING,MA0050,5,3,C,1524,0.5,0.5,STV-SIL-CN--SIL-CN--SIL,228.6,1.05,0.11,19,0,7,58.99,34.01,40,0.23,0.2,0,406.4,1.35,0.14,21,0,7,58.99,34.01,18.36,0.23,0.37,0,1524,1.8,0.12,16,0,6.5,59.31,34.19,31.06,0.23,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,VT094,10,WARWICK,MA0059,5,3,A,1651,0.5,0.5,FSL-SY--FSL-LS,203.2,1.15,0.15,220,1.74,5.5,34.3,60.2,14.63,0.01,0.24,0,762,1.3,0.1,120,0.58,5.5,34.3,60.2,34.19,0.08,0.24,0,1651,1.4,0.09,500,0.19,1.5,16.52,81.98,10,0.16,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,VT094,17,BERNARDSTON,MA0010,3,3,C,1651,0.5,0.5,STV-SIL-CN--SIL-CN--SIL,152.4,1.1,0.12,24,2.03,7,58.99,34.01,40,0.01,0.2,0,508,1.38,0.14,22,0.68,7,58.99,34.01,20.72,0.06,0.37,0,1651,1.83,0.12,17,0.23,6.5,59.31,34.19,27.81,0.15,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,VT095,2,SKERRY,NH0004,9,3,C,1651,0.5,0.5,STV-FSL-GR--FSL-GR--LS,101.6,0.95,0.09,250,0,4,34.85,61.15,40,0.23,0.2,0,635,1.45,0.12,240,0,4.5,34.67,60.83,19.18,0.23,0.28,0,1651,1.67,0.07,350,0,3,16.2,80.8,30,0.23,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,VT095,3,SUCCESS,NH0052,9,4,A,1651,0.5,0.5,STV-SL-LS-S-S,177.8,0.8,0.16,700,9.88,3.5,31.01,65.49,40,0.01,0.17,0,482.6,1.1,0.17,350,3.29,6.5,9.12,84.38,10,0.01,0.2,0,1066.8,1.58,0.04,290,1.1,4,1.49,94.51,53.08,0.03,0.1,0,1651,1.35,0.03,350,0.37,3,1.51,95.49,46.65,0.11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,VT095,10,PERU,NH0014,5,3,C,1651,0.5,0.5,STV-FSL-FSL-FSL,152.4,0.9,0.08,150,0,6.5,27.48,66.03,40,0.23,0.2,0,558.8,1.45,0.11,160,0,6.5,27.48,66.03,19.45,0.23,0.32,0,1651,1.83,0.1,120,0,6.5,27.48,66.03,23.31,0.23,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,VT095,14,WAUMBEK,NH0016,3,3,B,1651,0.5,0.5,STV-FSL-GRV-LFS-CB--COS,254,0.95,0.09,300,0,3,35.21,61.79,40,0.23,0.17,0,660.4,1.1,0.07,400,0,3,16.7,80.3,23.11,0.23,0.17,0,1651,1.67,0.02,450,0,1.5,6.49,92.01,57.89,0.23,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,VT096,8,PILLSBURY,NH0038,5,3,C,1651,0.5,0.5,STV-L-FSL-FSL,127,1.15,0.09,46,0,7.5,45.18,47.32,40,0.23,0.24,0,558.8,1.4,0.11,160,0,6,34.12,59.88,18.91,0.23,0.32,0,1651,1.9,0.1,110,0,6,34.12,59.88,24.04,0.23,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,VT096,9,ROCK OUTCROP,DC0015,5,1,D,1524,0.5,0.5,UWB,1524,2.5,0.01,180,0,5,25,70,98,0.23,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,VT096,11,BECKET,NH0002,5,3,C,1651,0.5,0.5,STV-FSL-FSL-SL,50.8,0.95,0.09,250,0,4,34.85,61.15,40,0.23,0.17,0,787.4,1.45,0.11,180,0,4.5,34.67,60.83,19.18,0.23,0.28,0,1651,1.67,0.12,300,0,3,31.12,65.88,10,0.23,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,VTW,7,WATER,DC0038,3,1,D,25.39999962,0.5,0.5,,25.4,1.72,0,260,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,VTPIT,10,PITS,NY0029,4,4,A,1828.800049,0.5,0.5,GR--LS-GRV-S-GRV-S-CBV-S,203.2,1.25,0.12,650,2.33,3,16.2,80.8,30,0.01,0.15,0,228.6,1.3,0.04,700,0.73,3.5,1.5,95,38.92,0.06,0.24,0,558.8,1.4,0.03,850,0.15,2.5,1.52,95.98,40.69,0.17,0.15,0,1828.8,1.55,0.01,400,0.05,1.5,1.53,96.97,65.69,0.21,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,xxx,0,DK998,xxx,0,3,A,800,0.5,0.5,FK3,300,1.32,0.2,28.49,2.52,7.73,16.58,75.69,0,0.01,0.18,0,700,1.42,0.18,13.01,2.08,8.71,14.83,76.45,0,0.01,0.18,0,1200,1.6,0.16,12.54,0.64,7.73,16.58,75.69,0,0.01,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,xxx,0,DK999,xxx,0,3,A,800,0.5,0.5,FK4,300,0.7,0.24,23.43,12.6,8.71,14.83,76.45,0,0.01,0.21,0,700,0.9,0.22,13.87,7.93,9.4,12.81,77.79,0,0.01,0.21,0,1200,1.6,0.16,11.94,0.64,9.59,16.05,74.36,0,0.01,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,xxx,0,DK1011,xxx,0,3,A,500,0.5,0.5,FK2,300,1.46,0.16,36.55,1.65,3.3,9.49,87.21,0,0.01,0.11,0,700,1.45,0.13,30.93,0.46,1.11,8.59,90.31,0,0.01,0.11,0,1200,1.43,0.11,24.26,0.06,1.6,5.62,92.78,0,0.01,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,xxx,0,DK1018,xxx,0,3,A,500,0.5,0.5,FK2,300,1.44,0.17,39.07,1.65,3.3,9.49,87.21,0,0.01,0.13,0,700,1.46,0.17,20.79,0.8,5.17,14.37,80.46,0,0.01,0.13,0,1200,1.64,0.15,12.14,0.21,8.43,13.09,78.48,0,0.01,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,xxx,0,DK1021,xxx,0,3,A,1000,0.5,0.5,FK2,300,1.46,0.18,26.3,1.57,2.88,15.67,81.45,0,0.01,0.19,0,700,1.45,0.13,30.93,0.46,1.11,8.59,90.31,0,0.01,0.19,0,1200,1.43,0.11,24.26,0.06,1.6,5.62,92.78,0,0.01,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,xxx,0,DK1024,xxx,0,3,A,1000,0.5,0.5,FK2,300,1.39,0.19,33.01,1.57,2.88,15.67,81.45,0,0.01,0.2,0,700,1.45,0.15,26,0.63,2.43,11.32,86.25,0,0.01,0.2,0,1200,1.66,0.15,11.45,0.19,6.02,15.66,78.32,0,0.01,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,xxx,0,DK1026,xxx,0,3,A,1200,0.5,0.5,FK2,300,1.46,0.18,26.74,1.57,2.88,15.67,81.45,0,0.01,0.2,0,700,1.52,0.17,13.6,1.05,8.05,18.16,73.79,0,0.01,0.2,0,1200,1.77,0.14,5.68,0.17,14.04,18.2,67.75,0,0.01,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,xxx,0,DK1046,xxx,0,3,A,1200,0.5,0.5,FK3,300,1.41,0.2,21.96,2.02,8.19,19.86,71.95,0,0.01,0.22,0,700,1.52,0.17,13.6,1.05,8.05,18.16,73.79,0,0.01,0.22,0,1200,1.77,0.14,5.68,0.17,14.04,18.2,67.75,0,0.01,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,xxx,0,DK1047,xxx,0,3,A,1500,0.5,0.5,FK3,300,1.41,0.2,21.96,2.02,8.19,19.86,71.95,0,0.01,0.23,0,700,1.66,0.16,7.57,0.93,11.79,20.75,67.46,0,0.01,0.23,0,1200,1.67,0.15,6.75,0.18,18.76,18.61,62.64,0,0.01,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,xxx,0,DK1048,xxx,0,3,A,800,0.5,0.5,FK3,300,1.38,0.2,24.32,2.02,8.19,19.86,71.95,0,0.01,0.22,0,700,1.46,0.17,20.79,0.8,5.17,14.37,80.46,0,0.01,0.22,0,1200,1.64,0.15,12.14,0.21,8.43,13.09,78.48,0,0.01,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
